"USDC",2021,10,11,8,77788439.665694,870
"USDC",2021,10,11,9,139861778.890725,868
"USDC",2021,10,11,10,69422777.922007,958
"USDC",2021,10,11,11,58837024.743254,1044
"USDC",2021,10,11,12,59247146.288011,1630
"USDC",2021,10,11,13,97221691.312905,1473
"USDC",2021,10,11,14,117825256.952044,1372
"USDC",2021,10,11,15,297857505.385673,1619
"USDC",2021,10,11,16,229179611.529615,1243
"USDC",2021,10,11,17,93010904.869133,1780
"USDC",2021,10,11,18,55684184.923431,2046
"USDC",2021,10,11,19,48948205.442164,1435
"USDC",2021,10,11,20,91670737.257649,1272
"USDC",2021,10,11,21,85689427.039889,1417
"USDC",2021,10,11,22,102664147.05453,1091
"USDC",2021,10,11,23,64399707.208324,1037
"USDC",2021,10,12,0,62922143.122478,1088
"USDC",2021,10,12,1,47739548.635757,1224
"USDC",2021,10,12,2,35639105.184778,1039
"USDC",2021,10,12,3,77848131.89415,1036
"USDC",2021,10,12,4,44216892.49584,1015
"USDC",2021,10,12,5,79865594.572522,1007
"USDC",2021,10,12,6,59583437.83008,916
"USDC",2021,10,12,7,102890029.711631,1016
"USDC",2021,10,12,8,160793041.539876,1026
"USDC",2021,10,12,9,141688753.191507,914
"USDC",2021,10,12,10,103805636.344454,1068
"USDC",2021,10,12,11,61795425.073619,1151
"USDC",2021,10,12,12,160518496.280486,1248
"USDC",2021,10,12,13,140593119.234085,1622
"USDC",2021,10,12,14,161395727.837202,1611
"USDC",2021,10,12,15,84640743.47228,1504
"USDC",2021,10,12,16,113810530.311092,1575
"USDC",2021,10,12,17,164944299.379055,1509
"USDC",2021,10,12,18,61311879.138449,1327
"USDC",2021,10,12,19,322194471.416904,1313
"USDC",2021,10,12,20,204407763.602897,1254
"USDC",2021,10,12,21,48820325.699913,1375
"USDC",2021,10,12,22,68155707.55644,979
"USDC",2021,10,12,23,43135662.043646,1122
"USDC",2021,10,13,0,55043488.989768,1270
"USDC",2021,10,13,1,279872056.714363,1122
"USDC",2021,10,13,2,134109262.498265,1095
"USDC",2021,10,13,3,23756665.607674,1109
"USDC",2021,10,13,4,102783865.151387,1082
"USDC",2021,10,13,5,130196942.790969,798
"USDC",2021,10,13,6,50392234.014643,958
"USDC",2021,10,13,7,116393583.761333,939
"USDC",2021,10,13,8,124136393.712743,826
"USDC",2021,10,13,9,343468593.029168,1004
"USDC",2021,10,13,10,129675231.278492,1024
"USDC",2021,10,13,11,252849608.777143,1244
"USDC",2021,10,13,12,291812530.450906,1151
"USDC",2021,10,13,13,178821889.217892,1663
"USDC",2021,10,13,14,227315461.878619,1966
"USDC",2021,10,13,15,164251755.630254,1475
"USDC",2021,10,13,16,89919564.56896,1393
"USDC",2021,10,13,17,179197783.257993,2041
"USDC",2021,10,13,18,80196547.192785,1556
"USDC",2021,10,13,19,73645052.974297,1529
"USDC",2021,10,13,20,195758630.615457,1425
"USDC",2021,10,13,21,80667108.621492,1465
"USDC",2021,10,13,22,68473068.843168,1161
"USDC",2021,10,13,23,68126942.238865,1510
"USDC",2021,10,14,0,116430605.904264,1364
"USDC",2021,10,14,1,50850621.321689,1210
"USDC",2021,10,14,2,113923400.29657,1142
"USDC",2021,10,14,3,110291139.296071,1094
"USDC",2021,10,14,4,31972495.227113,982
"USDC",2021,10,14,5,55347057.189467,1007
"USDC",2021,10,14,6,129771475.440568,904
"USDC",2021,10,14,7,79976245.897352,798
"USDC",2021,10,14,8,71530723.970481,901
"USDC",2021,10,14,9,46127005.321934,994
"USDC",2021,10,14,10,80061622.91123,939
"USDC",2021,10,14,11,87525359.7996,1255
"USDC",2021,10,14,12,165036796.032048,1380
"USDC",2021,10,14,13,251593616.889738,1464
"USDC",2021,10,14,14,108993977.770397,1455
"USDC",2021,10,14,15,187862411.561795,1749
"USDC",2021,10,14,16,155708366.559463,1459
"USDC",2021,10,14,17,75260411.824648,1843
"USDC",2021,10,14,18,79740622.431056,1616
"USDC",2021,10,14,19,62342522.724641,1483
"USDC",2021,10,14,20,50416949.011833,1283
"USDC",2021,10,14,21,56482462.096314,960
"USDC",2021,10,14,22,73700975.314975,1011
"USDC",2021,10,14,23,41925701.708395,1280
"USDC",2021,10,15,0,53545396.211255,1199
"USDC",2021,10,15,1,56847357.28499,941
"USDC",2021,10,15,2,154502316.296253,1250
"USDC",2021,10,15,3,137715668.129876,1333
"USDC",2021,10,15,4,72037123.104915,1148
"USDC",2021,10,15,5,113447285.148405,1179
"USDC",2021,10,15,6,68927434.828035,1116
"USDC",2021,10,15,7,50118574.167646,1231
"USDC",2021,10,15,8,109739950.963992,1107
"USDC",2021,10,15,9,101590911.634886,1545
"USDC",2021,10,15,10,90859587.728632,1237
"USDC",2021,10,15,11,42852697.958647,1267
"USDC",2021,10,15,12,60047150.046285,1587
"USDC",2021,10,15,13,126593486.682844,2006
"USDC",2021,10,15,14,161346482.893942,1947
"USDC",2021,10,15,15,333103865.783971,1713
"USDC",2021,10,15,16,207997674.707516,1718
"USDC",2021,10,15,17,398934308.184741,2012
"USDC",2021,10,15,18,96240516.480099,1936
"USDC",2021,10,15,19,132147686.659447,1788
"USDC",2021,10,15,20,110366487.651223,1864
"USDC",2021,10,15,21,78083257.507407,1760
"USDC",2021,10,15,22,44477669.120363,1124
"USDC",2021,10,15,23,64116275.240384,1128
"USDC",2021,10,16,0,34201130.040352,1027
"USDC",2021,10,16,1,45050903.05704,1086
"USDC",2021,10,16,2,46489520.136069,1194
"USDC",2021,10,16,3,51337642.739951,1258
"USDC",2021,10,16,4,41575486.639507,1053
"USDC",2021,10,16,5,41601889.265827,1025
"USDC",2021,10,16,6,38449333.467993,1002
"USDC",2021,10,16,7,29094638.955765,1041
"USDC",2021,10,16,8,71372444.499525,1039
"USDC",2021,10,16,9,47999096.221106,1045
"USDC",2021,10,16,10,144634975.491301,1103
"USDC",2021,10,16,11,58856206.335957,1212
"USDC",2021,10,16,12,94886003.56068,1259
"USDC",2021,10,16,13,84526216.375419,1254
"USDC",2021,10,16,14,31192546.244597,1261
"USDC",2021,10,16,15,64509675.360349,1265
"USDC",2021,10,16,16,44945484.782583,1425
"USDC",2021,10,16,17,64562909.678942,1264
"USDC",2021,10,16,18,297908056.696328,1067
"USDC",2021,10,16,19,160030074.813061,1312
"USDC",2021,10,16,20,71466866.821932,1108
"USDC",2021,10,16,21,87755479.538544,1078
"USDC",2021,10,16,22,61285440.260187,1088
"USDC",2021,10,16,23,40281114.077816,958
"USDC",2021,10,17,0,31000065.4385,1001
"USDC",2021,10,17,1,195790968.703835,774
"USDC",2021,10,17,2,15238533.092255,929
"USDC",2021,10,17,3,23931643.469319,949
"USDC",2021,10,17,4,25898351.044677,692
"USDC",2021,10,17,5,27051882.656912,721
"USDC",2021,10,17,6,25738496.968017,770
"USDC",2021,10,17,7,32212240.556628,763
"USDC",2021,10,17,8,21515693.973466,1120
"USDC",2021,10,17,9,25110416.324602,1036
"USDC",2021,10,17,10,30008003.834366,724
"USDC",2021,10,17,11,20416655.050734,1594
"USDC",2021,10,17,12,32635458.717177,1212
"USDC",2021,10,17,13,24927941.725446,1072
"USDC",2021,10,17,14,69165357.231852,1301
"USDC",2021,10,17,15,73118697.208507,1449
"USDC",2021,10,17,16,34036912.356939,1691
"USDC",2021,10,17,17,25405899.925787,2107
"USDC",2021,10,17,18,86673365.082494,1372
"USDC",2021,10,17,19,55212262.533308,1397
"USDC",2021,10,17,20,135591855.437332,1384
"USDC",2021,10,17,21,51225286.215828,1383
"USDC",2021,10,17,22,64654826.755145,1113
"USDC",2021,10,17,23,31723794.101768,1056
"USDC",2021,10,18,0,60093032.319114,1112
"USDC",2021,10,18,1,65035744.716645,899
"USDC",2021,10,18,2,23806162.70985,952
"USDC",2021,10,18,3,51436151.501442,1025
"USDC",2021,10,18,4,27674560.68519,1022
"USDC",2021,10,18,5,41242169.819672,1014
"USDC",2021,10,18,6,63356354.297279,1010
"USDC",2021,10,18,7,59320746.614394,881
"USDC",2021,10,18,8,109203840.287688,1209
"USDC",2021,10,18,9,267389308.43921,1164
"USDC",2021,10,18,10,655271891.493312,1357
"USDC",2021,10,18,11,112934801.089065,1232
"USDC",2021,10,18,12,133604710.427243,2224
"USDC",2021,10,18,13,354038475.690425,1656
"USDC",2021,10,18,14,209483701.023177,1854
"USDC",2021,10,18,15,325185007.471415,1497
"USDC",2021,10,18,16,132117310.42511,1776
"USDC",2021,10,18,17,100994055.087033,1711
"USDC",2021,10,18,18,126466598.091233,1819
"USDC",2021,10,18,19,146310524.412235,1534
"USDC",2021,10,18,20,116732925.892687,1392
"USDC",2021,10,18,21,104595452.823342,1157
"USDC",2021,10,18,22,66509077.644878,1549
"USDC",2021,10,18,23,950560639.156463,1518
"USDC",2021,10,19,0,107068018.150239,1217
"USDC",2021,10,19,1,40983162.257172,1326
"USDC",2021,10,19,2,107125356.456513,1205
"USDC",2021,10,19,3,110038969.139101,1362
"USDC",2021,10,19,4,29275061.228155,908
"USDC",2021,10,19,5,97342331.466086,1047
"USDC",2021,10,19,6,100736611.218735,904
"USDC",2021,10,19,7,79349561.547566,1053
"USDC",2021,10,19,8,48330289.025145,980
"USDC",2021,10,19,9,73121758.934859,1116
"USDC",2021,10,19,10,52317006.973532,927
"USDC",2021,10,19,11,79698564.95263,1096
"USDC",2021,10,19,12,124968552.567812,2228
"USDC",2021,10,19,13,203632615.676775,1708
"USDC",2021,10,19,14,122658674.497162,1645
"USDC",2021,10,19,15,93708492.629545,2652
"USDC",2021,10,19,16,182844448.347384,1929
"USDC",2021,10,19,17,141930170.197937,1602
"USDC",2021,10,19,18,43126576.920216,1593
"USDC",2021,10,19,19,98090306.07544,1537
"USDC",2021,10,19,20,423100731.499371,1853
"USDC",2021,10,19,21,66218126.827089,1356
"USDC",2021,10,19,22,77922905.646058,1495
"USDC",2021,10,19,23,49532212.584043,1325
"USDC",2021,10,20,0,65807646.142673,1148
"USDC",2021,10,20,1,39039713.605451,1264
"USDC",2021,10,20,2,109107771.793003,1241
"USDC",2021,10,20,3,63686964.787341,1219
"USDC",2021,10,20,4,82595268.611025,1014
"USDC",2021,10,20,5,62723085.16722,1055
"USDC",2021,10,20,6,93347076.801706,1010
"USDC",2021,10,20,7,80079040.378983,933
"USDC",2021,10,20,8,83933337.248156,1093
"USDC",2021,10,20,9,50738910.844266,1306
"USDC",2021,10,20,10,71753416.087703,1176
"USDC",2021,10,20,11,84471095.179116,1205
"USDC",2021,10,20,12,89773000.966438,1928
"USDC",2021,10,20,13,190014210.26224,1639
"USDC",2021,10,20,14,183186954.911793,1875
"USDC",2021,10,20,15,236160990.668743,2023
"USDC",2021,10,20,16,193964274.620751,2140
"USDC",2021,10,20,17,164980410.406779,1909
"USDC",2021,10,20,18,252159556.436379,1914
"USDC",2021,10,20,19,79864917.187957,1667
"USDC",2021,10,20,20,108753549.456083,1596
"USDC",2021,10,20,21,182982341.109202,1626
"USDC",2021,10,20,22,42172017.364496,1387
"USDC",2021,10,20,23,63559912.713906,1277
"USDC",2021,10,21,0,122550341.51508,1181
"USDC",2021,10,21,1,214801130.808092,1576
"USDC",2021,10,21,2,97744914.681466,1456
"USDC",2021,10,21,3,74657162.470393,1226
"USDC",2021,10,21,4,70278949.660169,1297
"USDC",2021,10,21,5,54860717.869195,1162
"USDC",2021,10,21,6,131798731.71211,1023
"USDC",2021,10,21,7,245711297.367426,1010
"USDC",2021,10,21,8,85898014.812898,1096
"USDC",2021,10,21,9,125196572.796781,1310
"USDC",2021,10,21,10,89905552.858591,1253
"USDC",2021,10,21,11,171589744.045243,1447
"USDC",2021,10,21,12,155178095.657176,2209
"USDC",2021,10,21,13,223934510.313995,1749
"USDC",2021,10,21,14,255019059.75674,1840
"USDC",2021,10,21,15,490464981.750887,1696
"USDC",2021,10,21,16,314041869.774356,1153
"USDC",2021,10,21,17,109398058.296223,1477
"USDC",2021,10,21,18,61066212.670609,1265
"USDC",2021,10,21,19,229561660.36908,1444
"USDC",2021,10,21,20,158251666.972195,1367
"USDC",2021,10,21,21,85943745.155725,1335
"USDC",2021,10,21,22,323933191.037819,1428
"USDC",2021,10,21,23,68294432.318472,1333
"USDC",2021,10,22,0,107141549.930626,1118
"USDC",2021,10,22,1,43314054.580917,1408
"USDC",2021,10,22,2,39226009.294277,1237
"USDC",2021,10,22,3,100016632.939913,1215
"USDC",2021,10,22,4,63313604.366852,1180
"USDC",2021,10,22,5,45049979.526628,992
"USDC",2021,10,22,6,84365135.569426,944
"USDC",2021,10,22,7,99471335.082331,987
"USDC",2021,10,22,8,100748130.426432,1029
"USDC",2021,10,22,9,109164163.611435,1243
"USDC",2021,10,22,10,84677786.371668,1191
"USDC",2021,10,22,11,78149213.848853,1194
"USDC",2021,10,22,12,135234673.027906,1290
"USDC",2021,10,22,13,82072522.540268,2120
"USDC",2021,10,22,14,188072677.915626,1438
"USDC",2021,10,22,15,266425808.334737,1648
"USDC",2021,10,22,16,292907038.678397,1574
"USDC",2021,10,22,17,96050753.271892,1442
"USDC",2021,10,22,18,114071715.030836,1354
"USDC",2021,10,22,19,104733293.821565,1193
"USDC",2021,10,22,20,101562248.860464,1208
"USDC",2021,10,22,21,77716838.476808,1078
"USDC",2021,10,22,22,38833479.549835,895
"USDC",2021,10,22,23,53600224.158016,1108
"USDC",2021,10,23,0,50342628.571701,1209
"USDC",2021,10,23,1,60933986.287267,960
"USDC",2021,10,23,2,98816718.626532,1019
"USDC",2021,10,23,3,29797647.304019,949
"USDC",2021,10,23,4,56352561.799128,949
"USDC",2021,10,23,5,24506390.224653,779
"USDC",2021,10,23,6,31210085.560046,771
"USDC",2021,10,23,7,25378009.998182,615
"USDC",2021,10,23,8,32742928.667996,753
"USDC",2021,10,23,9,56377631.537261,1019
"USDC",2021,10,23,10,37398829.285974,819
"USDC",2021,10,23,11,87140187.643168,885
